0.004585398413146732	1.8324909469617532	-0.11770730079342663
0.0013292225403042735	4.168572782858019	-0.11933538872984786
0.00332293670182653	6.011174511342789	-0.11833853164908673
0.00030553728073724474	3.0370722125983827	-0.11984723135963138
0.0022224777978621926	5.110136814646002	-0.1188887611010689
3.1414795107432383	4.180369134809989	1.450739755371619
3.1408834483067958	1.4591507374715922	1.4504417241533978
3.1412185423993013	2.4747873061426273	1.4506092711996508
3.1374562086229685	6.036143207371035	1.4487281043114844
3.137621294359641	2.8108312984075696	1.4488106471798203
1.5717145182599426	5.353401454768803	0.6658572591299713
1.5688346540472808	2.5270311016818168	0.6644173270236404
1.5713476577295662	4.315656606710243	0.6656738288647831
1.570167806811447	2.6531071017577816	0.6650839034057235
1.5725393216989492	5.358371698420265	0.6662696608494746
